시도명,시군구명,도로명,소재지지번주소,횡단보도관리번호,위도,경도,신고수,학교수,어린이시설수,노인시설수,아파트세대수,cctv수,버스정류장수,횡단보도폭,횡단보도연장,차로수,predict
충청남도,천안시,두정로,충청남도천안시서북구두정동1791,837010,36.83363235,127.133736,171,9,9,0,2171,0.0,3,6.2,17.95,6,7
충청남도,천안시,두정로,충청남도천안시서북구두정동1764,837009,36.833836,127.133307,151,10,8,0,2171,0.0,3,6.11,19.05,6,7
충청남도,천안시,서부대로,충청남도천안시서북구두정동1783,837008,36.833979,127.133486,137,9,9,0,3014,0.0,3,6.16,18.96,6,7
충청남도,천안시,오성3길,충청남도천안시서북구두정동1764,837007,36.83369285,127.131237,29,10,10,0,0,1.0,1,4.15,7.42,2,6
충청남도,천안시,두정로,충청남도천안시서북구두정동1764,837006,36.833893,127.131142,33,10,10,0,2171,1.0,1,6.29,14.52,5,6
충청남도,천안시,두정고2길,충청남도천안시서북구두정동2011,837005,36.833992,127.131252,34,10,10,0,0,1.0,1,4.16,8.56,2,6
충청남도,천안시,두정고2길,충청남도천안시서북구두정동2007,837004,36.834702,127.131294,22,9,9,0,0,0.0,1,2.96,5.87,2,5
충청남도,천안시,두정고5길,충청남도천안시서북구두정동1964,837003,36.834753,127.1328416,17,9,8,0,0,0.0,2,3.95,6.75,2,5
충청남도,천안시,두정고5길,충청남도천안시서북구두정동2005,837002,36.834748,127.131233,25,9,9,0,0,0.0,1,3.95,6.73,2,5
충청남도,천안시,두정고2길,충청남도천안시서북구두정동2007,837001,36.834804,127.1334914,14,9,9,0,0,1.0,2,2.99,5.87,2,6
충청남도,천안시,늘푸른6길,충청남도천안시서북구두정동1776,836019,36.830359,127.129463,10,8,9,0,1452,1.0,0,3.94,7.54,2,6
충청남도,천안시,오성로,충청남도천안시서북구두정동1775,836018,36.830461,127.129621,15,8,9,0,764,1.0,0,7.96,12.93,4,6
충청남도,천안시,오성로,충청남도천안시서북구두정동1775,836017,36.830463,127.129391,11,8,9,0,764,1.0,0,5.93,13.26,4,6
충청남도,천안시,오성2길,충청남도천안시서북구두정동1766,836016,36.830556,127.129474,12,8,9,0,0,1.0,0,3.91,6.72,2,6
충청남도,천안시,오성5길,충청남도천안시서북구두정동1773,836015,36.830929,127.129562,7,8,10,0,0,1.0,0,3.95,6.19,2,6
충청남도,천안시,오성1길,충청남도천안시서북구두정동1774,836014,36.830935,127.129416,10,8,10,0,0,1.0,0,3.99,6.26,2,6
충청남도,천안시,오성2길,충청남도천안시서북구두정동1766,836013,36.831514,127.129515,1,9,9,0,0,0.0,0,3.99,5.75,2,5
충청남도,천안시,오성2길,충청남도천안시서북구두정동1766,836012,36.831859,127.129527,3,9,9,0,0,0.0,0,3.9,6.12,2,5
충청남도,천안시,오성6길,충청남도천안시서북구두정동1766,836011,36.83219595,127.129606,7,9,9,0,0,0.0,0,3.92,6.26,2,5
충청남도,천안시,오성로,충청남도천안시서북구두정동1775,836010,36.830509,127.127525,32,7,8,0,764,0.0,2,5.98,17.26,5,4
충청남도,천안시,노태산로,충청남도천안시서북구두정동1765,836009,36.830653,127.127367,31,7,8,0,848,0.0,0,5.91,12.87,4,5
충청남도,천안시,오성2길,충청남도천안시서북구두정동1764,836008,36.833823,127.129613,26,10,9,0,0,0.0,2,4.11,8.67,2,5
충청남도,천안시,두정로,충청남도천안시서북구두정동2011,836007,36.833925,127.129708,20,10,9,0,2171,0.0,2,6.03,15.4,5,5
충청남도,천안시,두정로,충청남도천안시서북구두정동2011,836006,36.83400413,127.129477,23,10,10,0,2171,0.0,2,6.22,15.62,5,5
충청남도,천안시,두정고1길,충청남도천안시서북구두정동2007,836005,36.834055,127.129596,19,10,9,0,392,0.0,2,4.32,7.69,2,5
충청남도,천안시,두정고5길,충청남도천안시서북구두정동2007,836004,36.834781,127.129699,7,10,10,0,0,0.0,2,3.99,6.78,2,5
충청남도,천안시,노태산로,충청남도천안시서북구두정동1765,836003,36.82926734,127.1273289,9,7,9,0,848,0.0,2,6.16,12.97,4,5
충청남도,천안시,두정로,충청남도천안시서북구두정동2011,836002,36.833982,127.127662,29,8,9,0,2171,1.0,2,6.15,18.11,5,6
충청남도,천안시,노태산로,충청남도천안시서북구두정동2008,836001,36.834137,127.127527,23,8,9,0,848,1.0,2,6.19,13.59,4,6
충청남도,천안시,한들4로,충청남도천안시서북구백석동932,834002,36.830079,127.116072,7,3,4,0,0,0.0,2,6.03,7.27,6,1
충청남도,천안시,3공단3로,충청남도천안시서북구백석동729,834001,36.83106728,127.115689,4,3,4,0,0,0.0,2,3.95,15.78,2,1
충청남도,천안시,한들4로,충청남도천안시서북구백석동932,833013,36.82960811,127.114932,8,3,4,0,0,0.0,3,7.89,8.14,5,5
충청남도,천안시,번영로,충청남도천안시서북구백석동513-3,833012,36.830333,127.1163026,4,3,4,0,3901,0.0,2,5.94,36.89,11,4
충청남도,천안시,3공단2로,충청남도천안시서북구백석동729,833011,36.83534987,127.114453,0,0,0,0,0,0.0,2,3.99,15.66,4,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833010,36.831272,127.112038,9,2,3,0,0,0.0,1,6.09,14.96,4,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833009,36.831249,127.111722,7,2,3,0,0,0.0,1,6.04,13.64,4,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833008,36.831424,127.111888,6,2,3,0,0,0.0,1,5.98,15.09,4,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833007,36.833812,127.1142708,6,2,3,0,0,0.0,0,6.29,14.59,4,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833006,36.833845,127.113092,8,0,0,0,0,0.0,0,4.24,8.52,2,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833005,36.833905,127.112904,7,0,0,0,0,0.0,0,3.99,8.95,2,1
충청남도,천안시,3공단2로,충청남도천안시서북구백석동730,833004,36.833937,127.113028,6,0,0,0,0,0.0,0,5.94,14.81,4,1
충청남도,천안시,3공단3로,충청남도천안시서북구백석동756,833003,36.83370504,127.110103,0,0,0,0,0,0.0,0,5.99,12.84,4,1
충청남도,천안시,3공단3로,충청남도천안시서북구백석동756,833002,36.834761,127.110228,3,0,0,0,0,0.0,0,4.01,9.02,2,1
충청남도,천안시,3공단1로,충청남도천안시서북구백석동756,833001,36.834855,127.1114651,0,0,0,0,0,0.0,0,5.91,13.83,4,1
충청남도,천안시,백석공단7로,충청남도천안시서북구백석동754,832006,36.831086,127.108557,0,0,1,0,0,0.0,2,5.93,12.38,4,1
충청남도,천안시,백석공단7로,충청남도천안시서북구백석동754,832005,36.831067,127.108169,2,0,1,0,0,0.0,2,6.19,14.89,4,1
충청남도,천안시,백석공단7로,충청남도천안시서북구백석동754,832004,36.832972,127.109232,2,0,0,0,0,0.0,0,5.84,12.66,4,1
충청남도,천안시,백석공단7로,충청남도천안시서북구백석동754,832003,36.831008,127.106527,11,0,0,0,0,0.0,2,5.91,12.65,4,1
충청남도,천안시,백석공단7로,충청남도천안시서북구백석동754,832002,36.831099,127.106389,10,0,0,0,0,0.0,2,5.99,15.06,4,1
충청남도,천안시,백석공단1로,충청남도천안시서북구백석동753,832001,36.834514,127.105605,0,0,0,0,0,0.0,0,6.05,12.91,4,1
충청남도,천안시,두정역길,충청남도천안시서북구두정동1832,830026,36.835529,127.146985,7,5,3,0,937,0.0,2,7.0,4.0,2,5
충청남도,천안시,두정역서3길,충청남도천안시서북구두정동79-21,830025,36.835068,127.148407,5,5,3,0,0,0.0,0,5.9,4.9,2,1
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830024,36.835879,127.147706,7,5,3,0,0,0.0,0,5.7,4.0,2,1
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830022,36.835876,127.1471658,4,5,3,0,0,0.0,0,5.7,4.0,2,1
충청남도,천안시,두정역길,충청남도천안시서북구두정동1832,830021,36.835535,127.146312,7,5,3,0,937,0.0,2,6.6,4.0,2,5
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830020,36.835637,127.1471658,7,5,3,0,0,0.0,0,4.8,4.0,2,1
충청남도,천안시,두정역길,충청남도천안시서북구두정동1832,830019,36.835537,127.146106,13,5,4,0,937,0.0,2,6.9,4.0,2,5
충청남도,천안시,두정역길,충청남도천안시서북구두정동1831,830018,36.83660842,127.145705,12,7,5,0,937,0.0,0,8.8,4.1,2,5
충청남도,천안시,봉정로,충청남도천안시서북구두정동525-2,830017,36.835425,127.145575,11,6,4,0,4744,1.0,2,16.2,8.2,5,0
충청남도,천안시,두정중8길,충청남도천안시서북구두정동525-2,830016,36.835537,127.145413,11,6,5,0,0,1.0,2,6.8,3.9,2,6
충청남도,천안시,봉정로,충청남도천안시서북구두정동527-4,830015,36.835636,127.145577,12,6,5,0,4744,0.0,2,15.1,6.0,5,0
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830014,36.836303,127.146221,6,5,4,0,0,0.0,1,5.7,3.9,2,5
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830013,36.83623391,127.146238,6,5,4,0,0,0.0,1,6.6,3.9,2,5
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830012,36.836799,127.146357,4,5,4,0,0,0.0,0,6.5,4.0,2,1
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830011,36.836894,127.146241,8,5,4,0,0,0.0,1,5.2,4.0,2,5
충청남도,천안시,두정역서1길,충청남도천안시서북구두정동1833,830010,36.83623391,127.146163,6,5,4,0,0,0.0,1,6.9,4.0,2,5
충청남도,천안시,봉정로,충청남도천안시서북구두정동527-4,830009,36.836729,127.145611,16,7,5,0,4744,0.0,0,14.3,6.0,5,0
충청남도,천안시,봉정로,충청남도천안시서북구두정동1831,830008,36.836917,127.145618,18,7,5,0,4744,0.0,2,15.3,8.0,5,0
충청남도,천안시,봉정로,충청남도천안시서북구두정동1831,830007,36.837621,127.145643,9,7,5,0,4744,0.0,2,14.7,8.0,5,0
충청남도,천안시,두정역서5길,충청남도천안시서북구두정동1832,830006,36.837751,127.1482481,0,4,3,0,519,0.0,0,5.9,4.0,2,1
충청남도,천안시,삼성대로,충청남도천안시서북구두정동1802,830005,36.83888545,127.146498,6,6,4,0,0,0.0,2,6.7,4.0,2,5
충청남도,천안시,봉정로,충청남도천안시서북구두정동1831,830004,36.838601,127.145731,11,7,5,0,4744,0.0,2,5.9,8.0,4,5
충청남도,천안시,봉정로,충청남도천안시서북구두정동1831,830003,36.838604,127.145628,11,7,5,0,4744,0.0,2,5.9,8.0,4,5
충청남도,천안시,두정역서3길,충청남도천안시서북구부대동184-3,830002,36.839143,127.146524,4,7,4,0,0,0.0,2,3.2,3.8,1,5
충청남도,천안시,성성1길,충청남도천안시서북구부대동184-3,830001,36.839181,127.145694,13,7,5,0,0,0.0,2,13.1,2.8,2,0
충청남도,천안시,두정중11길,충청남도천안시서북구두정동1830,829037,36.837752,127.143687,8,7,5,0,458,0.0,1,7.1,6.0,2,5
충청남도,천안시,두정중11길,충청남도천안시서북구두정동1830,829036,36.837766,127.142706,2,7,5,0,458,1.0,1,6.5,6.0,2,6
충청남도,천안시,두정중11길,충청남도천안시서북구두정동1804,829035,36.837779,127.141825,5,7,5,0,458,0.0,0,6.3,5.9,2,5
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829034,36.837855,127.141958,5,7,5,0,1671,0.0,1,12.4,6.0,4,0
충청남도,천안시,두정중11길,충청남도천안시서북구두정동1830,829033,36.837772,127.142142,4,7,5,0,458,1.0,0,6.2,6.0,2,6
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829032,36.837692,127.141952,3,7,5,0,1671,1.0,0,13.4,8.0,4,0
충청남도,천안시,두정중3길,충청남도천안시서북구두정동1807,829031,36.836786,127.141353,6,9,5,0,0,0.0,0,6.7,4.0,2,5
충청남도,천안시,두정중9길,충청남도천안시서북구두정동1828,829030,36.836838,127.141816,5,8,5,0,0,1.0,0,6.8,3.9,2,6
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829029,36.836764,127.141917,5,8,5,0,1671,1.0,0,13.4,6.0,4,0
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829028,36.836905,127.141927,5,8,5,0,1671,1.0,0,13.4,6.0,4,0
충청남도,천안시,두정중9길,충청남도천안시서북구두정동1828,829027,36.836832,127.142038,4,8,5,0,0,1.0,0,7.4,4.0,2,6
충청남도,천안시,두정중9길,충청남도천안시서북구두정동1830,829026,36.836808,127.143686,6,7,5,0,0,1.0,0,7.0,4.0,2,6
충청남도,천안시,두정중5길,충청남도천안시서북구두정동1830,829025,36.836435,127.143752,20,7,5,0,1270,0.0,0,7.0,6.0,2,5
충청남도,천안시,두정중5길,충청남도천안시서북구두정동527-4,829023,36.835958,127.143737,18,8,5,0,1270,1.0,0,7.7,3.7,2,6
충청남도,천안시,두정중8길,충청남도천안시서북구두정동527-4,829022,36.835625,127.143726,11,8,5,0,0,1.0,0,9.5,4.0,2,6
충청남도,천안시,두정중8길,충청남도천안시서북구두정동527-4,829020,36.835562,127.143828,11,8,5,0,0,1.0,0,5.8,3.9,2,6
충청남도,천안시,두정중5길,충청남도천안시서북구두정동525-2,829019,36.835504,127.143721,9,8,5,0,1270,1.0,0,8.9,4.0,2,6
충청남도,천안시,두정중8길,충청남도천안시서북구두정동525-2,829018,36.835567,127.143626,9,8,5,0,0,1.0,0,5.8,4.0,2,6
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829014,36.835527,127.141874,8,8,6,0,1671,0.0,0,13.5,5.3,4,0
충청남도,천안시,두정중8길,충청남도천안시서북구두정동1829,829013,36.835584,127.141998,5,8,6,0,0,0.0,0,5.9,4.1,2,5
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829012,36.83622167,127.1418949,5,8,5,0,1671,0.0,0,12.8,6.0,4,0
충청남도,천안시,두정중8길,충청남도천안시서북구두정동1828,829011,36.83622167,127.141768,4,8,5,0,0,0.0,0,8.5,4.0,2,5
충청남도,천안시,두정중3길,충청남도천안시서북구두정동1807,829010,36.835662,127.141313,8,9,6,0,0,0.0,0,6.8,3.9,2,5
충청남도,천안시,두정중2길,충청남도천안시서북구두정동1804,829009,36.835567,127.1392169,8,11,8,0,466,0.0,1,8.5,2.5,2,5
충청남도,천안시,두정중8길,충청남도천안시서북구두정동1804,829008,36.835627,127.140009,7,10,8,0,0,0.0,1,7.7,2.0,2,5
충청남도,천안시,두정중2길,충청남도천안시서북구두정동1804,829007,36.83603902,127.140088,5,10,8,0,466,0.0,0,8.7,2.5,2,5
충청남도,천안시,두정중2길,충청남도천안시서북구두정동1804,829005,36.836809,127.140101,16,10,7,0,466,0.0,0,7.6,2.9,2,5
충청남도,천안시,두정중11길,충청남도천안시서북구두정동1080,829004,36.837916,127.140115,18,10,6,0,458,0.0,0,15.7,1.9,2,0
충청남도,천안시,성정두정로,충청남도천안시서북구두정동1828,829003,36.838706,127.141988,8,7,5,0,1671,0.0,1,12.8,7.9,3,0
충청남도,천안시,성성1길,충청남도천안시서북구부대동418-27,829002,36.83916567,127.143526,13,7,5,0,0,0.0,2,7.2,3.5,1,5
충청남도,천안시,과수원길,충청남도천안시서북구부대동418-38,829001,36.839448,127.143611,7,7,5,0,0,0.0,2,6.8,4.3,2,5
충청남도,천안시,두정중8길,충청남도천안시서북구두정동1801,828036,36.835735,127.138384,26,11,9,0,0,1.0,1,3.88,3.13,1,6
충청남도,천안시,쌍용대로,충청남도천안시서북구두정동1801,828035,36.838801,127.138445,93,9,5,0,2275,0.0,2,8.03,3.17,1,5
충청남도,천안시,쌍용대로,충청남도천안시서북구두정동1801,828034,36.838482,127.138438,37,10,6,0,2275,0.0,2,3.02,3.12,1,5
충청남도,천안시,쌍용대로,충청남도천안시서북구두정동1801,828034,36.838415,127.138436,31,10,6,0,2275,0.0,2,2.06,3.16,1,5
충청남도,천안시,쌍용대로,충청남도천안시서북구두정동1800,828032,36.838356,127.138095,30,10,6,0,2275,0.0,2,8.04,2.72,1,5
충청남도,천안시,쌍용대로,충청남도천안시서북구두정동1800,828030,36.837957,127.138085,14,10,7,0,2275,0.0,2,4.07,2.17,1,5
충청남도,천안시,부성7길,충청남도천안시서북구두정동1800,828028,36.837641,127.138079,24,10,7,0,0,0.0,2,4.06,3.12,1,5
충청남도,천안시,두정중9길,충청남도천안시서북구두정동1801,828027,36.837035,127.138408,23,10,8,0,0,0.0,2,6.01,3.14,1,5
충청남도,천안시,부성7길,충청남도천안시서북구두정동1800,828026,36.837018,127.138066,56,11,9,0,0,0.0,2,4.04,3.13,1,5
충청남도,천안시,부성6길,충청남도천안시서북구두정동1800,828024,36.83298624,127.138061,21,10,10,0,600,0.0,1,3.25,3.15,1,5
충청남도,천안시,두정중7길,충청남도천안시서북구두정동1801,828023,36.835562,127.138378,22,11,9,0,0,1.0,1,5.95,3.18,1,6
충청남도,천안시,부성4길,충청남도천안시서북구두정동1800,828022,36.835537,127.138037,28,11,9,0,0,1.0,1,4.02,3.17,1,6
충청남도,천안시,부성1길,충청남도천안시서북구두정동1786,828021,36.835209,127.135858,6,10,9,0,0,0.0,0,6.19,5.72,2,5
충청남도,천안시,두정중1길,충청남도천안시서북구두정동1809,828020,36.835582,127.138907,14,11,9,0,0,0.0,1,3.96,6.82,2,5
충청남도,천안시,두정중8길,충청남도천안시서북구두정동1804,828019,36.835647,127.138983,13,11,9,0,0,0.0,1,3.95,7.67,2,5
충청남도,천안시,두정중1길,충청남도천안시서북구두정동1808,828018,36.835712,127.138914,14,11,9,0,0,0.0,1,3.97,6.69,2,5
충청남도,천안시,두정중8길,충청남도천안시서북구두정동1804,828017,36.835657,127.138438,23,11,9,0,0,1.0,1,6.0,8.51,2,6
충청남도,천안시,쌍용대로,충청남도천안시서북구두정동1800,828016,36.83298624,127.138172,15,10,9,0,2275,0.0,1,8.18,26.07,4,4
충청남도,천안시,부성6길,충청남도천안시서북구두정동1786,828015,36.835678,127.137971,30,11,9,0,600,1.0,1,4.1,6.28,2,6
충청남도,천안시,부성6길,충청남도천안시서북구두정동1786,828014,36.835689,127.137427,18,11,9,0,600,1.0,1,4.02,5.39,2,6
충청남도,천안시,부성6길,충청남도천안시서북구두정동1786,828013,36.835735,127.135785,12,10,9,0,600,0.0,0,4.02,5.78,2,5
충청남도,천안시,두정중1길,충청남도천안시서북구두정동1808,828012,36.836827,127.138942,22,10,8,0,0,0.0,2,2.83,6.75,2,5
